time [s]	crank-angle [deg]	mass flow [kg/s]	enthalpy flow [J/s]	throat area [cm²]
0.411111	380.000000	0.000000	0.000000	0.000000
0.411117	380.100000	0.000000	0.000000	0.000000
0.411122	380.200000	0.000000	0.000000	0.000000
0.411128	380.300000	0.000000	0.000000	0.000000
0.411133	380.400000	0.000000	0.000000	0.000000
0.411139	380.500000	0.000000	0.000000	0.000000
0.411144	380.600000	0.000000	0.000000	0.000000
0.411150	380.700000	0.000000	0.000000	0.000000
0.411156	380.800000	0.000000	0.000000	0.000000
0.411161	380.900000	0.000000	0.000000	0.000000
0.411167	381.000000	0.000000	0.000000	0.000000
0.411172	381.100000	0.000000	0.000000	0.000000
0.411178	381.200000	0.000000	0.000000	0.000000
0.411183	381.300000	0.000000	0.000000	0.000000
0.411189	381.400000	0.000000	0.000000	0.000000
0.411194	381.500000	0.000000	0.000000	0.000000
0.411200	381.600000	0.000000	0.000000	0.000000
0.411206	381.700000	0.000000	0.000000	0.000000
0.411211	381.800000	0.000000	0.000000	0.000000
0.411217	381.900000	0.000000	0.000000	0.000000
0.411222	382.000000	0.000000	0.000000	0.000000
0.411228	382.100000	0.000000	0.000000	0.000000
0.411233	382.200000	0.000000	0.000000	0.000000
0.411239	382.300000	0.000000	0.000000	0.000000
0.411244	382.400000	0.000000	0.000000	0.000000
0.411250	382.500000	0.000000	0.000000	0.000000
0.411256	382.600000	0.000000	0.000000	0.000000
0.411261	382.700000	0.000000	0.000000	0.000000
0.411267	382.800000	0.000000	0.000000	0.000000
0.411272	382.900000	0.000000	0.000000	0.000000
0.411278	383.000000	0.000000	0.000000	0.000000
0.411283	383.100000	0.000000	0.000000	0.000000
0.411289	383.200000	0.000000	0.000000	0.000000
0.411294	383.300000	0.000000	0.000000	0.000000
0.411300	383.400000	0.000000	0.000000	0.000000
0.411306	383.500000	0.000000	0.000000	0.000000
0.411311	383.600000	0.000000	0.000000	0.000000
0.411317	383.700000	0.000000	0.000000	0.000000
0.411322	383.800000	0.000000	0.000000	0.000000
0.411328	383.900000	0.000000	0.000000	0.000000
0.411333	384.000000	0.000000	0.000000	0.000000
0.411339	384.100000	0.000000	0.000000	0.000000
0.411344	384.200000	0.000000	0.000000	0.000000
0.411350	384.300000	0.000000	0.000000	0.000000
0.411356	384.400000	0.000000	0.000000	0.000000
0.411361	384.500000	0.000000	0.000000	0.000000
0.411367	384.600000	0.000000	0.000000	0.000000
0.411372	384.700000	0.000000	0.000000	0.000000
0.411378	384.800000	0.000000	0.000000	0.000000
0.411383	384.900000	0.000000	0.000000	0.000000
0.411389	385.000000	0.000000	0.000000	0.000000
0.411394	385.100000	0.000000	0.000000	0.000000
0.411400	385.200000	0.000000	0.000000	0.000000
0.411406	385.300000	0.000000	0.000000	0.000000
0.411411	385.400000	0.000000	0.000000	0.000000
0.411417	385.500000	0.000000	0.000000	0.000000
0.411422	385.600000	0.000000	0.000000	0.000000
0.411428	385.700000	0.000000	0.000000	0.000000
0.411433	385.800000	0.000000	0.000000	0.000000
0.411439	385.900000	0.000000	0.000000	0.000000
0.411444	386.000000	0.000000	0.000000	0.000000
0.411450	386.100000	0.000000	0.000000	0.000000
0.411456	386.200000	0.000000	0.000000	0.000000
0.411461	386.300000	0.000000	0.000000	0.000000
0.411467	386.400000	0.000000	0.000000	0.000000
0.411472	386.500000	0.000000	0.000000	0.000000
0.411478	386.600000	0.000000	0.000000	0.000000
0.411483	386.700000	0.000000	0.000000	0.000000
0.411489	386.800000	0.000000	0.000000	0.000000
0.411494	386.900000	0.000000	0.000000	0.000000
0.411500	387.000000	0.000000	0.000000	0.000000
0.411506	387.100000	0.000000	0.000000	0.000000
0.411511	387.200000	0.000000	0.000000	0.000000
0.411517	387.300000	0.000000	0.000000	0.000000
0.411522	387.400000	0.000000	0.000000	0.000000
0.411528	387.500000	0.000000	0.000000	0.000000
0.411533	387.600000	0.000000	0.000000	0.000000
0.411539	387.700000	0.000000	0.000000	0.000000
0.411544	387.800000	0.000000	0.000000	0.000000
0.411550	387.900000	0.000000	0.000000	0.000000
0.411556	388.000000	0.000000	0.000000	0.000000
0.411561	388.100000	0.000000	0.000000	0.000000
0.411567	388.200000	0.000000	0.000000	0.000000
0.411572	388.300000	0.000000	0.000000	0.000000
0.411578	388.400000	0.000000	0.000000	0.000000
0.411583	388.500000	0.000000	0.000000	0.000000
0.411589	388.600000	0.000000	0.000000	0.000000
0.411594	388.700000	0.000000	0.000000	0.000000
0.411600	388.800000	0.000000	0.000000	0.000000
0.411606	388.900000	0.000000	0.000000	0.000000
0.411611	389.000000	0.000000	0.000000	0.000000
0.411617	389.100000	0.000000	0.000000	0.000000
0.411622	389.200000	0.000000	0.000000	0.000000
0.411628	389.300000	0.000000	0.000000	0.000000
0.411633	389.400000	0.000000	0.000000	0.000000
0.411639	389.500000	0.000000	0.000000	0.000000
0.411644	389.600000	0.000000	0.000000	0.000000
0.411650	389.700000	0.000000	0.000000	0.000000
0.411656	389.800000	0.000000	0.000000	0.000000
0.411661	389.900000	0.000000	0.000000	0.000000
0.411667	390.000000	0.000000	0.000000	0.000000
0.411672	390.100000	0.000000	0.000000	0.000000
0.411678	390.200000	0.000000	0.000000	0.000000
0.411683	390.300000	0.000000	0.000000	0.000000
0.411689	390.400000	0.000000	0.000000	0.000000
0.411694	390.500000	0.000000	0.000000	0.000000
0.411700	390.600000	0.000000	0.000000	0.000000
0.411706	390.700000	0.000000	0.000000	0.000000
0.411711	390.800000	0.000000	0.000000	0.000000
0.411717	390.900000	0.000000	0.000000	0.000000
0.411722	391.000000	0.000000	0.000000	0.000000
0.411728	391.100000	0.000000	0.000000	0.000000
0.411733	391.200000	0.000000	0.000000	0.000000
0.411739	391.300000	0.000000	0.000000	0.000000
0.411744	391.400000	0.000000	0.000000	0.000000
0.411750	391.500000	0.000000	0.000000	0.000000
0.411756	391.600000	0.000000	0.000000	0.000000
0.411761	391.700000	0.000000	0.000000	0.000000
0.411767	391.800000	0.000000	0.000000	0.000000
0.411772	391.900000	0.000000	0.000000	0.000000
0.411778	392.000000	0.000000	0.000000	0.000000
0.411783	392.100000	0.000000	0.000000	0.000000
0.411789	392.200000	0.000000	0.000000	0.000000
0.411794	392.300000	0.000000	0.000000	0.000000
0.411800	392.400000	0.000000	0.000000	0.000000
0.411806	392.500000	0.000000	0.000000	0.000000
0.411811	392.600000	0.000000	0.000000	0.000000
0.411817	392.700000	0.000000	0.000000	0.000000
0.411822	392.800000	0.000000	0.000000	0.000000
0.411828	392.900000	0.000000	0.000000	0.000000
0.411833	393.000000	0.000000	0.000000	0.000000
0.411839	393.100000	0.000000	0.000000	0.000000
0.411844	393.200000	0.000000	0.000000	0.000000
0.411850	393.300000	0.000000	0.000000	0.000000
0.411856	393.400000	0.000000	0.000000	0.000000
0.411861	393.500000	0.000000	0.000000	0.000000
0.411867	393.600000	0.000000	0.000000	0.000000
0.411872	393.700000	0.000000	0.000000	0.000000
0.411878	393.800000	0.000000	0.000000	0.000000
0.411883	393.900000	0.000000	0.000000	0.000000
0.411889	394.000000	0.000000	0.000000	0.000000
0.411894	394.100000	0.000000	0.000000	0.000000
0.411900	394.200000	0.000000	0.000000	0.000000
0.411906	394.300000	0.000000	0.000000	0.000000
0.411911	394.400000	0.000000	0.000000	0.000000
0.411917	394.500000	0.000000	0.000000	0.000000
0.411922	394.600000	0.000000	0.000000	0.000000
0.411928	394.700000	0.000000	0.000000	0.000000
0.411933	394.800000	0.000000	0.000000	0.000000
0.411939	394.900000	0.000000	0.000000	0.000000
0.411944	395.000000	0.000000	0.000000	0.000000
0.411950	395.100000	0.000000	0.000000	0.000000
0.411956	395.200000	0.000000	0.000000	0.000000
0.411961	395.300000	0.000000	0.000000	0.000000
0.411967	395.400000	0.000000	0.000000	0.000000
0.411972	395.500000	0.000000	0.000000	0.000000
0.411978	395.600000	0.000000	0.000000	0.000000
0.411983	395.700000	0.000000	0.000000	0.000000
0.411989	395.800000	0.000000	0.000000	0.000000
0.411994	395.900000	0.000000	0.000000	0.000000
0.412000	396.000000	0.000000	0.000000	0.000000
0.412006	396.100000	0.000000	0.000000	0.000000
0.412011	396.200000	0.000000	0.000000	0.000000
0.412017	396.300000	0.000000	0.000000	0.000000
0.412022	396.400000	0.000000	0.000000	0.000000
0.412028	396.500000	0.000000	0.000000	0.000000
0.412033	396.600000	0.000000	0.000000	0.000000
0.412039	396.700000	0.000000	0.000000	0.000000
0.412044	396.800000	0.000000	0.000000	0.000000
0.412050	396.900000	0.000000	0.000000	0.000000
0.412056	397.000000	0.000000	0.000000	0.000000
0.412061	397.100000	0.000000	0.000000	0.000000
0.412067	397.200000	0.000000	0.000000	0.000000
0.412072	397.300000	0.000000	0.000000	0.000000
0.412078	397.400000	0.000000	0.000000	0.000000
0.412083	397.500000	0.000000	0.000000	0.000000
0.412089	397.600000	0.000000	0.000000	0.000000
0.412094	397.700000	0.000000	0.000000	0.000000
0.412100	397.800000	0.000000	0.000000	0.000000
0.412106	397.900000	0.000000	0.000000	0.000000
0.412111	398.000000	0.000000	0.000000	0.000000
0.412117	398.100000	0.000000	0.000000	0.000000
0.412122	398.200000	0.000000	0.000000	0.000000
0.412128	398.300000	0.000000	0.000000	0.000000
0.412133	398.400000	0.000000	0.000000	0.000000
0.412139	398.500000	0.000000	0.000000	0.000000
0.412144	398.600000	0.000000	0.000000	0.000000
0.412150	398.700000	0.000000	0.000000	0.000000
0.412156	398.800000	0.000000	0.000000	0.000000
0.412161	398.900000	0.000000	0.000000	0.000000
0.412167	399.000000	0.000000	0.000000	0.000000
0.412172	399.100000	0.000000	0.000000	0.000000
0.412178	399.200000	0.000000	0.000000	0.000000
0.412183	399.300000	0.000000	0.000000	0.000000
0.412189	399.400000	0.000000	0.000000	0.000000
0.412194	399.500000	0.000000	0.000000	0.000000
0.412200	399.600000	0.000000	0.000000	0.000000
0.412206	399.700000	0.000000	0.000000	0.000000
0.412211	399.800000	0.000000	0.000000	0.000000
0.412217	399.900000	0.000000	0.000000	0.000000
0.412222	400.000000	0.000000	0.000000	0.000000
0.412228	400.100000	0.000000	0.000000	0.000000
0.412233	400.200000	0.000000	0.000000	0.000000
0.412239	400.300000	0.000000	0.000000	0.000000
0.412244	400.400000	0.000000	0.000000	0.000000
0.412250	400.500000	0.000000	0.000000	0.000000
0.412256	400.600000	0.000000	0.000000	0.000000
0.412261	400.700000	0.000000	0.000000	0.000000
0.412267	400.800000	0.000000	0.000000	0.000000
0.412272	400.900000	0.000000	0.000000	0.000000
0.412278	401.000000	0.000000	0.000000	0.000000
0.412283	401.100000	0.000000	0.000000	0.000000
0.412289	401.200000	0.000000	0.000000	0.000000
0.412294	401.300000	0.000000	0.000000	0.000000
0.412300	401.400000	0.000000	0.000000	0.000000
0.412306	401.500000	0.000000	0.000000	0.000000
0.412311	401.600000	0.000000	0.000000	0.000000
0.412317	401.700000	0.000000	0.000000	0.000000
0.412322	401.800000	0.000000	0.000000	0.000000
0.412328	401.900000	0.000000	0.000000	0.000000
0.412333	402.000000	0.000000	0.000000	0.000000
0.412339	402.100000	0.000000	0.000000	0.000000
0.412344	402.200000	0.000000	0.000000	0.000000
0.412350	402.300000	0.000000	0.000000	0.000000
0.412356	402.400000	0.000000	0.000000	0.000000
0.412361	402.500000	0.000000	0.000000	0.000000
0.412367	402.600000	0.000000	0.000000	0.000000
0.412372	402.700000	0.000000	0.000000	0.000000
0.412378	402.800000	0.000000	0.000000	0.000000
0.412383	402.900000	0.000000	0.000000	0.000000
0.412389	403.000000	0.000000	0.000000	0.000000
0.412394	403.100000	0.000000	0.000000	0.000000
0.412400	403.200000	0.000000	0.000000	0.000000
0.412406	403.300000	0.000000	0.000000	0.000000
0.412411	403.400000	0.000000	0.000000	0.000000
0.412417	403.500000	0.000000	0.000000	0.000000
0.412422	403.600000	0.000000	0.000000	0.000000
0.412428	403.700000	0.000000	0.000000	0.000000
0.412433	403.800000	0.000000	0.000000	0.000000
0.412439	403.900000	0.000000	0.000000	0.000000
0.412444	404.000000	0.000000	0.000000	0.000000
0.412450	404.100000	0.000000	0.000000	0.000000
0.412456	404.200000	0.000000	0.000000	0.000000
0.412461	404.300000	0.000000	0.000000	0.000000
0.412467	404.400000	0.000000	0.000000	0.000000
0.412472	404.500000	0.000000	0.000000	0.000000
0.412478	404.600000	0.000000	0.000000	0.000000
0.412483	404.700000	0.000000	0.000000	0.000000
0.412489	404.800000	0.000000	0.000000	0.000000
0.412494	404.900000	0.000000	0.000000	0.000000
0.412500	405.000000	0.000000	0.000000	0.000000
0.412506	405.100000	0.000000	0.000000	0.000000
0.412511	405.200000	0.000000	0.000000	0.000000
0.412517	405.300000	0.000000	0.000000	0.000000
0.412522	405.400000	0.000000	0.000000	0.000000
0.412528	405.500000	0.000000	0.000000	0.000000
0.412533	405.600000	0.000000	0.000000	0.000000
0.412539	405.700000	0.000000	0.000000	0.000000
0.412544	405.800000	0.000000	0.000000	0.000000
0.412550	405.900000	0.000000	0.000000	0.000000
0.412556	406.000000	0.000000	0.000000	0.000000
0.412561	406.100000	0.000000	0.000000	0.000000
0.412567	406.200000	0.000000	0.000000	0.000000
0.412572	406.300000	0.000000	0.000000	0.000000
0.412578	406.400000	0.000000	0.000000	0.000000
0.412583	406.500000	0.000000	0.000000	0.000000
0.412589	406.600000	0.000000	0.000000	0.000000
0.412594	406.700000	0.000000	0.000000	0.000000
0.412600	406.800000	0.000000	0.000000	0.000000
0.412606	406.900000	0.000000	0.000000	0.000000
0.412611	407.000000	0.000000	0.000000	0.000000
0.412617	407.100000	0.000000	0.000000	0.000000
0.412622	407.200000	0.000000	0.000000	0.000000
0.412628	407.300000	0.000000	0.000000	0.000000
0.412633	407.400000	0.000000	0.000000	0.000000
0.412639	407.500000	0.000000	0.000000	0.000000
0.412644	407.600000	0.000000	0.000000	0.000000
0.412650	407.700000	0.000000	0.000000	0.000000
0.412656	407.800000	0.000000	0.000000	0.000000
0.412661	407.900000	0.000000	0.000000	0.000000
0.412667	408.000000	0.000000	0.000000	0.000000
0.412672	408.100000	0.000000	0.000000	0.000000
0.412678	408.200000	0.000000	0.000000	0.000000
0.412683	408.300000	0.000000	0.000000	0.000000
0.412689	408.400000	0.000000	0.000000	0.000000
0.412694	408.500000	0.000000	0.000000	0.000000
0.412700	408.600000	0.000000	0.000000	0.000000
0.412706	408.700000	0.000000	0.000000	0.000000
0.412711	408.800000	0.000000	0.000000	0.000000
0.412717	408.900000	0.000000	0.000000	0.000000
0.412722	409.000000	0.000000	0.000000	0.000000
0.412728	409.100000	0.000000	0.000000	0.000000
0.412733	409.200000	0.000000	0.000000	0.000000
0.412739	409.300000	0.000000	0.000000	0.000000
0.412744	409.400000	0.000000	0.000000	0.000000
0.412750	409.500000	0.000000	0.000000	0.000000
0.412756	409.600000	0.000000	0.000000	0.000000
0.412761	409.700000	0.000000	0.000000	0.000000
0.412767	409.800000	0.000000	0.000000	0.000000
0.412772	409.900000	0.000000	0.000000	0.000000
0.412778	410.000000	0.000000	0.000000	0.000000
0.412783	410.100000	0.000000	0.000000	0.000000
0.412789	410.200000	0.000000	0.000000	0.000000
0.412794	410.300000	0.000000	0.000000	0.000000
0.412800	410.400000	0.000000	0.000000	0.000000
0.412806	410.500000	0.000000	0.000000	0.000000
0.412811	410.600000	0.000000	0.000000	0.000000
0.412817	410.700000	0.000000	0.000000	0.000000
0.412822	410.800000	0.000000	0.000000	0.000000
0.412828	410.900000	0.000000	0.000000	0.000000
0.412833	411.000000	0.000000	0.000000	0.000000
0.412839	411.100000	0.000000	0.000000	0.000000
0.412844	411.200000	0.000000	0.000000	0.000000
0.412850	411.300000	0.000000	0.000000	0.000000
0.412856	411.400000	0.000000	0.000000	0.000000
0.412861	411.500000	0.000000	0.000000	0.000000
0.412867	411.600000	0.000000	0.000000	0.000000
0.412872	411.700000	0.000000	0.000000	0.000000
0.412878	411.800000	0.000000	0.000000	0.000000
0.412883	411.900000	0.000000	0.000000	0.000000
0.412889	412.000000	0.000000	0.000000	0.000000
0.412894	412.100000	0.000000	0.000000	0.000000
0.412900	412.200000	0.000000	0.000000	0.000000
0.412906	412.300000	0.000000	0.000000	0.000000
0.412911	412.400000	0.000000	0.000000	0.000000
0.412917	412.500000	0.000000	0.000000	0.000000
0.412922	412.600000	0.000000	0.000000	0.000000
0.412928	412.700000	0.000000	0.000000	0.000000
0.412933	412.800000	0.000000	0.000000	0.000000
0.412939	412.900000	0.000000	0.000000	0.000000
0.412944	413.000000	0.000000	0.000000	0.000000
0.412950	413.100000	0.000000	0.000000	0.000000
0.412956	413.200000	0.000000	0.000000	0.000000
0.412961	413.300000	0.000000	0.000000	0.000000
0.412967	413.400000	0.000000	0.000000	0.000000
0.412972	413.500000	0.000000	0.000000	0.000000
0.412978	413.600000	0.000000	0.000000	0.000000
0.412983	413.700000	0.000000	0.000000	0.000000
0.412989	413.800000	0.000000	0.000000	0.000000
0.412994	413.900000	0.000000	0.000000	0.000000
0.413000	414.000000	0.000000	0.000000	0.000000
0.413006	414.100000	0.000000	0.000000	0.000000
0.413011	414.200000	0.000000	0.000000	0.000000
0.413017	414.300000	0.000000	0.000000	0.000000
0.413022	414.400000	0.000000	0.000000	0.000000
0.413028	414.500000	0.000000	0.000000	0.000000
0.413033	414.600000	0.000000	0.000000	0.000000
0.413039	414.700000	0.000000	0.000000	0.000000
0.413044	414.800000	0.000000	0.000000	0.000000
0.413050	414.900000	0.000000	0.000000	0.000000
0.413056	415.000000	0.000000	0.000000	0.000000
0.413061	415.100000	0.000000	0.000000	0.000000
0.413067	415.200000	0.000000	0.000000	0.000000
0.413072	415.300000	0.000000	0.000000	0.000000
0.413078	415.400000	0.000000	0.000000	0.000000
0.413083	415.500000	0.000000	0.000000	0.000000
0.413089	415.600000	0.000000	0.000000	0.000000
0.413094	415.700000	0.000000	0.000000	0.000000
0.413100	415.800000	0.000000	0.000000	0.000000
0.413106	415.900000	0.000000	0.000000	0.000000
0.413111	416.000000	0.000000	0.000000	0.000000
0.413117	416.100000	0.000000	0.000000	0.000000
0.413122	416.200000	0.000000	0.000000	0.000000
0.413128	416.300000	0.000000	0.000000	0.000000
0.413133	416.400000	0.000000	0.000000	0.000000
0.413139	416.500000	0.000000	0.000000	0.000000
0.413144	416.600000	0.000000	0.000000	0.000000
0.413150	416.700000	0.000000	0.000000	0.000000
0.413156	416.800000	0.000000	0.000000	0.000000
0.413161	416.900000	0.000000	0.000000	0.000000
0.413167	417.000000	0.000000	0.000000	0.000000
0.413172	417.100000	0.000000	0.000000	0.000000
0.413178	417.200000	0.000000	0.000000	0.000000
0.413183	417.300000	0.000000	0.000000	0.000000
0.413189	417.400000	0.000000	0.000000	0.000000
0.413194	417.500000	0.000000	0.000000	0.000000
0.413200	417.600000	0.000000	0.000000	0.000000
0.413206	417.700000	0.000000	0.000000	0.000000
0.413211	417.800000	0.000000	0.000000	0.000000
0.413217	417.900000	0.000000	0.000000	0.000000
0.413222	418.000000	0.000000	0.000000	0.000000
