time [s]	pressure [bar]	temperature [K]	mass [kg]
0.410544	4.370049	2847.358344	0.000301
0.410550	4.377508	2847.294843	0.000301
0.410556	4.384791	2847.212614	0.000302
0.410561	4.391894	2847.112741	0.000302
0.410567	4.398809	2846.996376	0.000303
0.410572	4.405531	2846.864746	0.000303
0.410578	4.412053	2846.719146	0.000304
0.410583	4.418369	2846.560943	0.000304
0.410589	4.424473	2846.391577	0.000305
0.410594	4.430358	2846.212558	0.000305
0.410600	4.436017	2846.025466	0.000306
0.410606	4.441443	2845.831951	0.000306
0.410611	4.446629	2845.633731	0.000306
0.410617	4.451566	2845.432594	0.000307
0.410622	4.456248	2845.230394	0.000307
0.410628	4.460666	2845.029053	0.000307
0.410633	4.464810	2844.830564	0.000308
0.410639	4.468671	2844.636992	0.000308
0.410644	4.472238	2844.450480	0.000308
0.410650	4.475499	2844.273267	0.000308
0.410656	4.478440	2844.107705	0.000309
0.410661	4.481045	2843.956310	0.000309
0.410667	4.483293	2843.821845	0.000309
0.410672	4.485157	2843.707511	0.000309
0.410678	4.486593	2843.617421	0.000309
0.410683	4.487517	2843.558331	0.000309
0.410689	4.487146	2843.506264	0.000309
0.410694	4.486470	2843.411264	0.000309
0.410700	4.485735	2843.307958	0.000309
0.410706	4.484964	2843.199582	0.000309
0.410711	4.484165	2843.087265	0.000309
0.410717	4.483341	2842.971487	0.000309
0.410722	4.482495	2842.852495	0.000309
0.410728	4.481627	2842.730443	0.000309
0.410733	4.480739	2842.605446	0.000309
0.410739	4.479830	2842.477604	0.000309
0.410744	4.478902	2842.347010	0.000309
0.410750	4.477955	2842.213753	0.000309
0.410756	4.476990	2842.077924	0.000309
0.410761	4.476007	2841.939612	0.000309
0.410767	4.475008	2841.798906	0.000309
0.410772	4.473993	2841.655895	0.000309
0.410778	4.472962	2841.510670	0.000309
0.410783	4.471916	2841.363323	0.000309
0.410789	4.470856	2841.213944	0.000308
0.410794	4.469782	2841.062625	0.000308
0.410800	4.468695	2840.909458	0.000308
0.410806	4.467596	2840.754537	0.000308
0.410811	4.466486	2840.597955	0.000308
0.410817	4.465365	2840.439805	0.000308
0.410822	4.464233	2840.280181	0.000308
0.410828	4.463092	2840.119179	0.000308
0.410833	4.461942	2839.956893	0.000308
0.410839	4.460784	2839.793419	0.000308
0.410844	4.459619	2839.628853	0.000308
0.410850	4.458446	2839.463268	0.000308
0.410856	4.457267	2839.296704	0.000308
0.410861	4.456081	2839.129185	0.000308
0.410867	4.454889	2838.960721	0.000308
0.410872	4.453690	2838.791320	0.000308
0.410878	4.452486	2838.620987	0.000308
0.410883	4.451274	2838.449724	0.000307
0.410889	4.450057	2838.277534	0.000307
0.410894	4.448833	2838.104418	0.000307
0.410900	4.447603	2837.930377	0.000307
0.410906	4.446367	2837.755415	0.000307
0.410911	4.445124	2837.579531	0.000307
0.410917	4.443875	2837.402727	0.000307
0.410922	4.442621	2837.225005	0.000307
0.410928	4.441359	2837.046366	0.000307
0.410933	4.440092	2836.866812	0.000307
0.410939	4.438819	2836.686343	0.000307
0.410944	4.437539	2836.504962	0.000307
0.410950	4.436253	2836.322669	0.000307
0.410956	4.434961	2836.139467	0.000307
0.410961	4.433663	2835.955356	0.000306
0.410967	4.432359	2835.770339	0.000306
0.410972	4.431049	2835.584416	0.000306
0.410978	4.429733	2835.397589	0.000306
0.410983	4.428411	2835.209859	0.000306
0.410989	4.427083	2835.021228	0.000306
0.410994	4.425748	2834.831698	0.000306
0.411000	4.424408	2834.641270	0.000306
0.411006	4.423062	2834.449945	0.000306
0.411011	4.421709	2834.257725	0.000306
0.411017	4.420351	2834.064611	0.000306
0.411022	4.418987	2833.870606	0.000306
0.411028	4.417617	2833.675711	0.000306
0.411033	4.416241	2833.479931	0.000306
0.411039	4.414859	2833.283270	0.000305
0.411044	4.413472	2833.085730	0.000305
0.411050	4.412078	2832.887313	0.000305
0.411056	4.410679	2832.688020	0.000305
0.411061	4.409274	2832.487854	0.000305
0.411067	4.407863	2832.286816	0.000305
0.411072	4.406447	2832.084907	0.000305
0.411078	4.405025	2831.882129	0.000305
0.411083	4.403597	2831.678484	0.000305
0.411089	4.402163	2831.473972	0.000305
0.411094	4.400724	2831.268596	0.000305
0.411100	4.399279	2831.062357	0.000305
0.411106	4.397828	2830.855257	0.000305
0.411111	4.396372	2830.647296	0.000304
0.411117	4.394910	2830.438478	0.000304
0.411122	4.393442	2830.228803	0.000304
0.411128	4.391969	2830.018272	0.000304
0.411133	4.390491	2829.806889	0.000304
0.411139	4.389006	2829.594653	0.000304
0.411144	4.387517	2829.381567	0.000304
0.411150	4.386021	2829.167633	0.000304
0.411156	4.384520	2828.952852	0.000304
0.411161	4.383014	2828.737225	0.000304
0.411167	4.381502	2828.520754	0.000304
0.411172	4.379985	2828.303442	0.000304
0.411178	4.378462	2828.085289	0.000304
0.411183	4.376934	2827.866298	0.000303
0.411189	4.375401	2827.646469	0.000303
0.411194	4.373862	2827.425805	0.000303
0.411200	4.372317	2827.204307	0.000303
0.411206	4.370767	2826.981978	0.000303
0.411211	4.369212	2826.758818	0.000303
0.411217	4.367652	2826.534830	0.000303
0.411222	4.366086	2826.310014	0.000303
0.411228	4.364515	2826.084374	0.000303
0.411233	4.362939	2825.857910	0.000303
0.411239	4.361358	2825.630625	0.000303
0.411244	4.359771	2825.402520	0.000303
0.411250	4.358179	2825.173596	0.000302
0.411256	4.356582	2824.943856	0.000302
0.411261	4.354979	2824.713302	0.000302
0.411267	4.353371	2824.481935	0.000302
0.411272	4.351759	2824.249757	0.000302
0.411278	4.350141	2824.016769	0.000302
0.411283	4.348518	2823.782974	0.000302
0.411289	4.346890	2823.548373	0.000302
0.411294	4.345256	2823.312969	0.000302
0.411300	4.343618	2823.076762	0.000302
0.411306	4.341975	2822.839755	0.000302
0.411311	4.340326	2822.601950	0.000301
0.411317	4.338673	2822.363348	0.000301
0.411322	4.337015	2822.123952	0.000301
0.411328	4.335351	2821.883762	0.000301
0.411333	4.333683	2821.642782	0.000301
0.411339	4.332009	2821.401012	0.000301
0.411344	4.330331	2821.158455	0.000301
0.411350	4.328648	2820.915112	0.000301
0.411356	4.326960	2820.670986	0.000301
0.411361	4.325267	2820.426078	0.000301
0.411367	4.323569	2820.180390	0.000301
0.411372	4.321867	2819.933924	0.000300
0.411378	4.320159	2819.686683	0.000300
0.411383	4.318447	2819.438667	0.000300
0.411389	4.316730	2819.189879	0.000300
0.411394	4.315008	2818.940320	0.000300
0.411400	4.313281	2818.689993	0.000300
0.411406	4.311550	2818.438900	0.000300
0.411411	4.309814	2818.187042	0.000300
0.411417	4.308073	2817.934421	0.000300
0.411422	4.306328	2817.681040	0.000300
0.411428	4.304578	2817.426900	0.000300
0.411433	4.302823	2817.172003	0.000299
0.411439	4.301064	2816.916351	0.000299
0.411444	4.299300	2816.659947	0.000299
0.411450	4.297531	2816.402791	0.000299
0.411456	4.295758	2816.144887	0.000299
0.411461	4.293980	2815.886236	0.000299
0.411467	4.292198	2815.626839	0.000299
0.411472	4.290412	2815.366700	0.000299
0.411478	4.288620	2815.105820	0.000299
0.411483	4.286825	2814.844200	0.000299
0.411489	4.285025	2814.581844	0.000298
0.411494	4.283220	2814.318753	0.000298
0.411500	4.281411	2814.054928	0.000298
0.411506	4.279598	2813.790373	0.000298
0.411511	4.277780	2813.525089	0.000298
0.411517	4.275958	2813.259077	0.000298
0.411522	4.274131	2812.992341	0.000298
0.411528	4.272300	2812.724882	0.000298
0.411533	4.270465	2812.456702	0.000298
0.411539	4.268626	2812.187804	0.000298
0.411544	4.266782	2811.918188	0.000297
0.411550	4.264934	2811.647858	0.000297
0.411556	4.263082	2811.376816	0.000297
0.411561	4.261226	2811.105062	0.000297
0.411567	4.259365	2810.832601	0.000297
0.411572	4.257500	2810.559432	0.000297
0.411578	4.255632	2810.285560	0.000297
0.411583	4.253758	2810.010985	0.000297
0.411589	4.251881	2809.735709	0.000297
0.411594	4.250000	2809.459736	0.000297
0.411600	4.248115	2809.183112	0.000296
0.411606	4.246226	2808.905811	0.000296
0.411611	4.244333	2808.627821	0.000296
0.411617	4.242436	2808.349141	0.000296
0.411622	4.240535	2808.069771	0.000296
0.411628	4.238630	2807.789712	0.000296
0.411633	4.236721	2807.508967	0.000296
0.411639	4.234808	2807.227536	0.000296
0.411644	4.232891	2806.945424	0.000296
0.411650	4.230970	2806.662631	0.000296
0.411656	4.229045	2806.379160	0.000295
0.411661	4.227117	2806.095013	0.000295
0.411667	4.225184	2805.810192	0.000295
0.411672	4.223248	2805.524699	0.000295
0.411678	4.221308	2805.238538	0.000295
0.411683	4.219364	2804.951709	0.000295
0.411689	4.217416	2804.664215	0.000295
0.411694	4.215464	2804.376058	0.000295
0.411700	4.213509	2804.087241	0.000295
0.411706	4.211550	2803.797765	0.000294
0.411711	4.209587	2803.507633	0.000294
0.411717	4.207620	2803.216847	0.000294
0.411722	4.205650	2802.925409	0.000294
0.411728	4.203676	2802.633321	0.000294
0.411733	4.201699	2802.340587	0.000294
0.411739	4.199718	2802.047207	0.000294
0.411744	4.197733	2801.753184	0.000294
0.411750	4.195745	2801.458520	0.000294
0.411756	4.193753	2801.163218	0.000294
0.411761	4.191758	2800.867280	0.000293
0.411767	4.189759	2800.570707	0.000293
0.411772	4.187757	2800.273503	0.000293
0.411778	4.185751	2799.975669	0.000293
0.411783	4.183742	2799.677208	0.000293
0.411789	4.181729	2799.378122	0.000293
0.411794	4.179713	2799.078413	0.000293
0.411800	4.177693	2798.778083	0.000293
0.411806	4.175670	2798.477134	0.000293
0.411811	4.173644	2798.175570	0.000292
0.411817	4.171614	2797.873392	0.000292
0.411822	4.169581	2797.570602	0.000292
0.411828	4.167545	2797.267202	0.000292
0.411833	4.165506	2796.963195	0.000292
0.411839	4.163463	2796.658584	0.000292
0.411844	4.161417	2796.353369	0.000292
0.411850	4.159368	2796.047555	0.000292
0.411856	4.157315	2795.741142	0.000292
0.411861	4.155259	2795.434133	0.000291
0.411867	4.153201	2795.126530	0.000291
0.411872	4.151139	2794.818337	0.000291
0.411878	4.149074	2794.509554	0.000291
0.411883	4.147005	2794.200184	0.000291
0.411889	4.144934	2793.890229	0.000291
0.411894	4.142860	2793.579692	0.000291
0.411900	4.140783	2793.268575	0.000291
0.411906	4.138702	2792.956881	0.000291
0.411911	4.136619	2792.644610	0.000290
0.411917	4.134532	2792.331767	0.000290
0.411922	4.132443	2792.018352	0.000290
0.411928	4.130351	2791.704369	0.000290
0.411933	4.128255	2791.389819	0.000290
0.411939	4.126157	2791.074705	0.000290
0.411944	4.124056	2790.759029	0.000290
0.411950	4.121952	2790.442794	0.000290
0.411956	4.119846	2790.126001	0.000289
0.411961	4.117736	2789.808653	0.000289
0.411967	4.115624	2789.490753	0.000289
0.411972	4.113508	2789.172301	0.000289
0.411978	4.111390	2788.853302	0.000289
0.411983	4.109270	2788.533757	0.000289
0.411989	4.107146	2788.213668	0.000289
0.411994	4.105020	2787.893038	0.000289
0.412000	4.102891	2787.571868	0.000289
0.412006	4.100760	2787.250162	0.000288
0.412011	4.098625	2786.927921	0.000288
0.412017	4.096488	2786.605148	0.000288
0.412022	4.094349	2786.281846	0.000288
0.412028	4.092207	2785.958015	0.000288
0.412033	4.090062	2785.633659	0.000288
0.412039	4.087915	2785.308780	0.000288
0.412044	4.085765	2784.983381	0.000288
0.412050	4.083613	2784.657463	0.000287
0.412056	4.081458	2784.331028	0.000287
0.412061	4.079301	2784.004080	0.000287
0.412067	4.077141	2783.676620	0.000287
0.412072	4.074979	2783.348651	0.000287
0.412078	4.072814	2783.020175	0.000287
0.412083	4.070647	2782.691194	0.000287
0.412089	4.068478	2782.361711	0.000287
0.412094	4.066306	2782.031728	0.000287
0.412100	4.064132	2781.701246	0.000286
0.412106	4.061956	2781.370270	0.000286
0.412111	4.059777	2781.038800	0.000286
0.412117	4.057596	2780.706839	0.000286
0.412122	4.055412	2780.374389	0.000286
0.412128	4.053227	2780.041453	0.000286
0.412133	4.051039	2779.708033	0.000286
0.412139	4.048849	2779.374131	0.000286
0.412144	4.046657	2779.039750	0.000285
0.412150	4.044462	2778.704892	0.000285
0.412156	4.042266	2778.369558	0.000285
0.412161	4.040067	2778.033753	0.000285
0.412167	4.037866	2777.697476	0.000285
0.412172	4.035663	2777.360732	0.000285
0.412178	4.033458	2777.023522	0.000285
0.412183	4.031251	2776.685849	0.000285
0.412189	4.029041	2776.347715	0.000285
0.412194	4.026830	2776.009122	0.000284
0.412200	4.024617	2775.670072	0.000284
0.412206	4.022402	2775.330568	0.000284
0.412211	4.020184	2774.990612	0.000284
0.412217	4.017965	2774.650207	0.000284
0.412222	4.015744	2774.309354	0.000284
0.412228	4.013521	2773.968056	0.000284
0.412233	4.011296	2773.626315	0.000284
0.412239	4.009069	2773.284134	0.000283
0.412244	4.006841	2772.941515	0.000283
0.412250	4.004610	2772.598459	0.000283
0.412256	4.002378	2772.254971	0.000283
0.412261	4.000144	2771.911051	0.000283
0.412267	3.997908	2771.566701	0.000283
0.412272	3.995670	2771.221926	0.000283
0.412278	3.993430	2770.876725	0.000283
0.412283	3.991189	2770.531103	0.000282
0.412289	3.988946	2770.185060	0.000282
0.412294	3.986701	2769.838600	0.000282
0.412300	3.984455	2769.491725	0.000282
0.412306	3.982207	2769.144437	0.000282
0.412311	3.979957	2768.796738	0.000282
0.412317	3.977706	2768.448630	0.000282
0.412322	3.975453	2768.100117	0.000282
0.412328	3.973199	2767.751199	0.000281
0.412333	3.970943	2767.401880	0.000281
0.412339	3.968685	2767.052161	0.000281
0.412344	3.966426	2766.702046	0.000281
0.412350	3.964165	2766.351535	0.000281
0.412356	3.961903	2766.000632	0.000281
0.412361	3.959639	2765.649339	0.000281
0.412367	3.957374	2765.297658	0.000281
0.412372	3.955107	2764.945591	0.000280
0.412378	3.952839	2764.593141	0.000280
0.412383	3.950570	2764.240309	0.000280
0.412389	3.948299	2763.887099	0.000280
0.412394	3.946027	2763.533512	0.000280
0.412400	3.943753	2763.179551	0.000280
0.412406	3.941478	2762.825217	0.000280
0.412411	3.939202	2762.470514	0.000280
0.412417	3.936924	2762.115443	0.000279
0.412422	3.934645	2761.760007	0.000279
0.412428	3.932365	2761.404208	0.000279
0.412433	3.930084	2761.048048	0.000279
0.412439	3.927801	2760.691529	0.000279
0.412444	3.925517	2760.334655	0.000279
0.412450	3.923232	2759.977426	0.000279
0.412456	3.920946	2759.619845	0.000279
0.412461	3.918658	2759.261915	0.000278
0.412467	3.916370	2758.903637	0.000278
0.412472	3.914080	2758.545015	0.000278
0.412478	3.911789	2758.186049	0.000278
0.412483	3.909497	2757.826743	0.000278
0.412489	3.907204	2757.467099	0.000278
0.412494	3.904910	2757.107119	0.000278
0.412500	3.902615	2756.746805	0.000278
0.412506	3.900319	2756.386159	0.000277
0.412511	3.898021	2756.025184	0.000277
0.412517	3.895723	2755.663882	0.000277
0.412522	3.893424	2755.302255	0.000277
0.412528	3.891124	2754.940305	0.000277
0.412533	3.888822	2754.578034	0.000277
0.412539	3.886520	2754.215446	0.000277
0.412544	3.884217	2753.852541	0.000277
0.412550	3.881913	2753.489323	0.000276
0.412556	3.879608	2753.125793	0.000276
0.412561	3.877303	2752.761954	0.000276
0.412567	3.874996	2752.397808	0.000276
0.412572	3.872689	2752.033357	0.000276
0.412578	3.870381	2751.668603	0.000276
0.412583	3.868072	2751.303548	0.000276
0.412589	3.865762	2750.938196	0.000275
0.412594	3.863451	2750.572547	0.000275
0.412600	3.861140	2750.206604	0.000275
0.412606	3.858828	2749.840370	0.000275
0.412611	3.856515	2749.473846	0.000275
0.412617	3.854201	2749.107035	0.000275
0.412622	3.851887	2748.739939	0.000275
0.412628	3.849572	2748.372560	0.000275
0.412633	3.847257	2748.004900	0.000274
0.412639	3.844941	2747.636962	0.000274
0.412644	3.842624	2747.268747	0.000274
0.412650	3.840306	2746.900258	0.000274
0.412656	3.837988	2746.531498	0.000274
0.412661	3.835670	2746.162467	0.000274
0.412667	3.833350	2745.793169	0.000274
0.412672	3.831031	2745.423605	0.000274
0.412678	3.828710	2745.053778	0.000273
0.412683	3.826390	2744.683690	0.000273
0.412689	3.824068	2744.313344	0.000273
0.412694	3.821747	2743.942740	0.000273
0.412700	3.819424	2743.571882	0.000273
0.412706	3.817102	2743.200771	0.000273
0.412711	3.814778	2742.829410	0.000273
0.412717	3.812455	2742.457801	0.000273
0.412722	3.810131	2742.085945	0.000272
0.412728	3.807806	2741.713846	0.000272
0.412733	3.805482	2741.341506	0.000272
0.412739	3.803157	2740.968925	0.000272
0.412744	3.800831	2740.596108	0.000272
0.412750	3.798505	2740.223055	0.000272
0.412756	3.796179	2739.849769	0.000272
0.412761	3.793853	2739.476252	0.000272
0.412767	3.791526	2739.102506	0.000271
0.412772	3.789199	2738.728533	0.000271
0.412778	3.786872	2738.354335	0.000271
0.412783	3.784544	2737.979916	0.000271
0.412789	3.782216	2737.605275	0.000271
0.412794	3.779888	2737.230417	0.000271
0.412800	3.777560	2736.855342	0.000271
0.412806	3.775232	2736.480053	0.000270
0.412811	3.772903	2736.104553	0.000270
0.412817	3.770575	2735.728842	0.000270
0.412822	3.768246	2735.352924	0.000270
0.412828	3.765917	2734.976800	0.000270
0.412833	3.763588	2734.600472	0.000270
0.412839	3.761259	2734.223943	0.000270
0.412844	3.758929	2733.847215	0.000270
0.412850	3.756600	2733.470290	0.000269
0.412856	3.754271	2733.093169	0.000269
0.412861	3.751941	2732.715855	0.000269
0.412867	3.749612	2732.338350	0.000269
0.412872	3.747282	2731.960656	0.000269
0.412878	3.744953	2731.582775	0.000269
0.412883	3.742623	2731.204710	0.000269
0.412889	3.740294	2730.826462	0.000269
0.412894	3.737964	2730.448033	0.000268
0.412900	3.735635	2730.069425	0.000268
0.412906	3.733306	2729.690641	0.000268
0.412911	3.730977	2729.311682	0.000268
0.412917	3.728648	2728.932551	0.000268
0.412922	3.726319	2728.553249	0.000268
0.412928	3.723990	2728.173779	0.000268
0.412933	3.721661	2727.794143	0.000267
0.412939	3.719332	2727.414342	0.000267
0.412944	3.717004	2727.034379	0.000267
0.412950	3.714676	2726.654256	0.000267
0.412956	3.712348	2726.273974	0.000267
0.412961	3.710020	2725.893537	0.000267
0.412967	3.707692	2725.512945	0.000267
0.412972	3.705365	2725.132201	0.000267
0.412978	3.703038	2724.751307	0.000266
0.412983	3.700711	2724.370265	0.000266
0.412989	3.698384	2723.989076	0.000266
0.412994	3.696058	2723.607744	0.000266
0.413000	3.693732	2723.226269	0.000266
0.413006	3.691406	2722.844654	0.000266
0.413011	3.689081	2722.462901	0.000266
0.413017	3.686756	2722.081012	0.000266
0.413022	3.684431	2721.698989	0.000265
0.413028	3.682107	2721.316834	0.000265
0.413033	3.679783	2720.934548	0.000265
0.413039	3.677459	2720.552135	0.000265
0.413044	3.675136	2720.169594	0.000265
0.413050	3.672813	2719.786930	0.000265
0.413056	3.670491	2719.404144	0.000265
0.413061	3.668169	2719.021237	0.000264
0.413067	3.665847	2718.638211	0.000264
0.413072	3.663526	2718.255069	0.000264
0.413078	3.661206	2717.871813	0.000264
0.413083	3.658886	2717.488444	0.000264
0.413089	3.656566	2717.104965	0.000264
0.413094	3.654247	2716.721377	0.000264
0.413100	3.651929	2716.337682	0.000264
0.413106	3.649611	2715.953882	0.000263
0.413111	3.647293	2715.569980	0.000263
0.413117	3.644976	2715.185977	0.000263
0.413122	3.642660	2714.801874	0.000263
0.413128	3.640344	2714.417675	0.000263
0.413133	3.638029	2714.033380	0.000263
0.413139	3.635715	2713.648992	0.000263
0.413144	3.633401	2713.264513	0.000263
0.413150	3.631088	2712.879944	0.000262
0.413156	3.628775	2712.495288	0.000262
0.413161	3.626463	2712.110546	0.000262
0.413167	3.624152	2711.725720	0.000262
0.413172	3.621841	2711.340813	0.000262
0.413178	3.619532	2710.955825	0.000262
0.413183	3.617222	2710.570759	0.000262
0.413189	3.614914	2710.185618	0.000261
0.413194	3.612606	2709.800401	0.000261
0.413200	3.610299	2709.415113	0.000261
0.413206	3.607993	2709.029753	0.000261
0.413211	3.605687	2708.644325	0.000261
0.413217	3.603383	2708.258830	0.000261
0.413222	3.601079	2707.873270	0.000261
0.413228	3.598775	2707.487647	0.000261
0.413233	3.596473	2707.101962	0.000260
0.413239	3.594172	2706.716218	0.000260
0.413244	3.591871	2706.330416	0.000260
0.413250	3.589571	2705.944559	0.000260
0.413256	3.587272	2705.558647	0.000260
